barcode,product_name,ingredients,image_url
3257984186634,Shampooing Amande douce,"AQUA, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, DISODIUM COCOAMPHODIACETATE, LAURETH-3, PARFUM, GLYCOL DISTEARATE, SODIUM BENZOATE, LAURETH-4, POTASSIUM SORBATE, SWEET ALMOND OIL, PEG-8 ESTERS, POLYQUATERNIUM-10, STYRENE/ACRYLATES COPOLYMER, COCAMIDOPROPYL BETAINE, CITRIC ACID, SODIUM HYDROXIDE, GLYCERIN, FORMIC ACID, SODIUM LAURYL SULFATE",http://en.openbeautyfacts.org/images/products/325/798/418/6634/front.5.400.jpg
3257984523514,Shampooing sec,"BUTANE, PROPANE, ALCOHOL DENAT., ORYZA SATIVA STARCH, CETRIMONIUM CHLORIDE, PARFUM.",http://en.openbeautyfacts.org/images/products/325/798/452/3514/front.8.400.jpg
3257984523521,Les Soins Eau micellaire Peaux Sensibles,"AQUA, POLOXAMER 184, GLYCERIN, SODIUM BENZOATE, POTASSIUM SORBATE, DISODIUM EDTA, CITRIC ACID, PAEONIA OFFICINALIS FLOWER EXTRACT, SODIUM HYDROXYDE",
3258561650104,Crème lavante peaux sensibles,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, PEG-4 Rapeseedamide, Glycerin, Parfum, Triclosan, PEG-60 Almond Glycerides, Methylisothiazolinone, Citric Acid, Coconut Acid, Alpha-Isomethyl Ionone, Benzyl Benzoate, Citronellol, Coumarin, Geraniol, Butylphenyl Methylpropional, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.",http://en.openbeautyfacts.org/images/products/325/856/165/0104/front.6.400.jpg
3263855505015,Gel coiffant fixation extra forte,"AQUA, ALCOHOL DENAT., VP/VA COPOLYMER, TRIETHANOLAMINE, CARBOMER, PARFUM, METHYLISOTHIAZOLINONE, CITRONELLOL, GERANIOL, CI 16255, CI 28440",http://en.openbeautyfacts.org/images/products/326/385/550/5015/front.6.400.jpg
3263855630229,Shampooing très doux 2 en 1,"AQUA, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, COCAMIDE MEA, HEXYLENE GLYCOL, GLYCOL DISTEARATE, LAURETH-4, PARFUM, COCAMIDOPROPYL BETAINE, STYRENE/ACRYLATES COPOLYMER, GLYCERIN, FORMIC ACID, CITRIC ACID, PRUNUS AMYGDALUS DULCIS SEED EXTRACT, SODIUM HYDROXIDE, METHYLCHLOROISOTHIAZOLINONE, SODIUM BENZOATE, POTASSIUM SORBATE, METHYLISOTHIAZOLINONE",http://en.openbeautyfacts.org/images/products/326/385/563/0229/front.5.400.jpg
3263855638911,Spray démêlant sans rinçage,"aqua, propylene glycol, PEG/PPG-14/4 dimethicone, panthenol, sodium benzoate, potassium sorbate, cetrimonium chloride, parfum, citric acid, sodium hydroxide, pentaerythrytyl tetra-di-t-butyl hydroxyhydrocinnamate.",
3263855723228,Soin des lèvres,"PARAFFINUM LIQUIDUM, CETYL PALMITATE, OZOKERITE, PARAFFIN, BUTYROSPERMUM PARKII BUTTER, ISOPROPYL MYRISTATE, ETHYLHEXYL METHOXYCINNAMATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYL VANILLIN, TOCOPHERYL ACETATE, BHT",http://en.openbeautyfacts.org/images/products/326/385/572/3228/front.5.400.jpg
3263855728711,Lait & Tonique 2 en 1,"AQUA, GLYCERIN, ETHYLHEXYL PALMITATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, PARAFFINUM LIQUIDUM, PROPYLENE GLYCOL, LAURYL GLUCOSIDE, POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, PARFUM, CARBOMER, SODIUM POLYACRYLATE, SODIUM HYDROXIDE, TOCOPHERYL ACETATE, CHLORPHENESIN, TETRASODIUM EDTA, METHYLISOTHIAZOLINONE",http://en.openbeautyfacts.org/images/products/326/385/572/8711/front.5.400.jpg
3263855728919,Soin hydratant peaux sèches & sensibles,"AQUA, GLYCERIN, GLYCINE SOJA OIL, DICAPRYLYL CARBONATE, THEOBROMA CACAO BUTTER, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETEARYL ALCOHOL, CETEARETH-20, CYCLOPENTASILOXANE, GLYCERYL STEARATE, MYRISTYL ALCOHOL, BENZYL ALCOHOL, CYCLOHEXASILOXANE, ZEA MAYS STARCH, PARFUM, TOCOPHERYL ACETATE, SODIUM POLYACRYLATE, XANTHAN GUM, DEHYDROACETIC ACID, SODIUM HYDROXIDE, CALENDULA OFFICINALIS FLOWER EXTRACT",http://en.openbeautyfacts.org/images/products/326/385/572/8919/front.5.400.jpg
3263855734415,Gel à raser féminin,"AQUA, PALMITIC ACID, SORBITOL, TRIETHANOLAMINE, PROPYLENE GLYCOL, STEARIC ACID, ISOPENTANE, STEARETH-2, PARFUM, ISOBUTANE, HYDROXYETHYLCELLULOSE, HYDROXYPROPYLCELLULOSE, ALLANTOIN, CI 47005, CI 42090",http://en.openbeautyfacts.org/images/products/326/385/573/4415/front.7.400.jpg
3263855774114,Bébé Gel lavant corps & cheveux,"AQUA, SODIUM LAURETH SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, SODIUM CHLORIDE, DISODIUM COCOAMPHODIACETATE, LAURETH-2, PEG-7 GLYCERYL COCOATE, SODIUM BENZOATE, PARFUM, CITRIC ACID, PROPYLENE GLYCOL, PANTHENOL, POLYQUATERNIUM-10, GLYCERYL OLEATE, POTASSIUM SORBATE, LAURYL GLUCOSIDE, LAURETH-3, HEXYLENE GLYCOL, CI 74180, CI 16035",http://en.openbeautyfacts.org/images/products/326/385/577/4114/front.5.400.jpg
3263855774213,Bébé Shampooing très doux,"AQUA, SODIUM LAURETH SULFATE, GLYCERIN, SODIUM CHLORIDE, DISODIUM COCOAMPHODIACETATE, PEG-7 GLYCERYL COCOATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, DISODIUM LAURETH SULFOSUCCINATE, PARFUM, CITRIC ACID, SODIUM BENZOATE, POTASSIUM SORBATE, SODIUM HYDROXIDE, CI 19140, CI 14700",http://en.openbeautyfacts.org/images/products/326/385/577/4213/front.5.400.jpg
3263855775333,Shampooing douche et bain parfum fraise,"AQUA, SODIUM LAURETH SULFATE, DISODIUM COCOAMPHODIACETATE, SODIUM CHLORIDE, CITRIC ACID, PEG-30 GLYCERYL COCOATE, PARFUM, SODIUM BENZOATE, DISODIUM RICINOLEAMIDO MEA-SULFOSUCCINATE, SODIUM LAURETH-8 SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, HEXYLENE GLYCOL, PEG-7 GLYCERYL COCOATE, PANTHENOL, PROPYLENE GLYCOL, POLYQUATERNIUM-10, MAGNESIUM LAURETH SULFATE, MAGNESIUM LAURETH-8 SULFATE, SODIUM OLETH SULFATE, MAGNESIUM OLETH SULFATE, SODIUM ACETATE, ISOPROPYL ALCOHOL, BENZOIC ACID, DEHYDROACETIC ACID, PHENOXYETHANOL, CI 16255, CI 19140",http://en.openbeautyfacts.org/images/products/326/385/577/5333/front.5.400.jpg
3263855778037,"Bébé Lait de Toilette Visage, Corps et Change","AQUA, GLYCERIN, ISOPROPYL PALMITATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETEARYL ALCOHOL, GLYCERYL STEARATE, PEG-100 STEARATE, PARFUM, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, XANTHAN GUM, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, DISODIUM EDTA, SODIUM HYDROXIDE, METHYLISOTHIAZOLINONE, CALENDULA OFFICINALIS FLOWER EXTRACT, TROPOLONE, POTASSIUM SORBATE, SORBIC ACID",http://en.openbeautyfacts.org/images/products/326/385/577/8037/front.5.400.jpg
3263855778518,Bébé Sérum physiologique yeux et nez,"SOLUTION DE CHLORURE DE SODIUM 0,9G, EAU PURIFIÉE qsp 100 ml.",http://en.openbeautyfacts.org/images/products/326/385/577/8518/front.7.400.jpg
3263855823713,Homme Après Rasage Intense,"AQUA, ALCOHOL DENAT., PARFUM, PEG-40 HYDROGENATED CASTOR OIL, BENZYL SALICYLATE, LIMONENE, ALLANTOIN, LINALOOL, CITRAL, BENZYL ALCOHOL, COUMARIN, BENZYL BENZOATE, ALPHA ISOMETHYL IONONE, GERANIOL, BUTYLPHENYL METHYLPROPIONAL, CITRONELLOL, CI 19140, CI 16255",http://en.openbeautyfacts.org/images/products/326/385/582/3713/front.5.400.jpg
3263855824017,Homme Baume après rasage sans alcool,"AQUA, C12-15 ALKYL BENZOATE, GLYCERIN, PEG-40 HYDROGENATED CASTOR OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, PARFUM, POLYACRYLAMIDE, POLYSORBATE 80, C13-14 ISOPARAFFIN, IMIDAZOLIDINYL UREA, DIMETHICONE, METHYLPARABEN, LAURETH-7, MENTHOL.",http://en.openbeautyfacts.org/images/products/326/385/582/4017/front.5.400.jpg
3263855850016,Laits Corps sous la douche,"AQUA, GLYCERIN, PARAFFINUM LIQUIDUM, CERA MICROCRISTALLINA, TRIISOSTEARIN, GLYCERYL STEARATE, CETEARYL ALCOHOL, PARAFFIN, PRUNUS AMYGDALUS DULCIS OIL, PHENOXYETHANOL, PARFUM, STEARIC ACID, PALMITIC ACID, 1,2-HEXANEDIOL, CAPRYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM HYDROXIDE",http://en.openbeautyfacts.org/images/products/326/385/585/0016/front.5.400.jpg
3263855887012,Déospray anti-transpirant 24h,"butane, propane, cyclopentasiloxane, aluminium chlorohydrate, isobutane, cyclohexasiloxane triethyl citrate, parfum, c12-15 alkyl  benzoate, disteardimonium hectorite.",http://en.openbeautyfacts.org/images/products/326/385/588/7012/front.6.400.jpg
3263855907123,Dentifrice Soin Complet Leader Price,"AQUA, HYDRATED SILICA, SORBITOL, PROPYLENE GLYCOL, TETRAPOTASSIUM PYROPHOSPHATE, UREA, PEG-32, SODIUM LAURYL SULFATE, AROMA, XANTHAN GUM, SODIUM FLUORIDE, ALLANTOIN, ZINC CHLORIDE, SODIUM SACCHARIN, MICA, LIMONENE, CI 77891, CI 77491. Contient du ﬂuorure de sodium (1450 ppm de ﬂuor).  ",
3263855907826,Solution Dentaire,"AQUA, ALCOHOL, GLYCERIN, SORBITOL, SODIUM BENZOATE, POLYSORBATE 20, AROMA, SODIUM SACCHARIN, CETYLPYRIDINIUM CHLORIDE, SODIUM FLUORIDE, LIMONENE, CITRIC ACID, CI 16255, CI 17200.",http://en.openbeautyfacts.org/images/products/326/385/590/7826/front.5.400.jpg
3263855909424,Dentifrice blancheur,"AQUA, SORBITOL, HYDRATED SILICA, PENTASODIUM TRIPHOSPHATE, PROPYLENE GLYCOL, UREA, PEG-32, SODIUM LAURYL SULFATE, AROMA, XANTHAN GUM, SODIUM FLUORIDE, SODIUM SACCHARIN, SODIUM METHYLPARABEN, LIMONENE, MENTHA ARVENSIS LEAF OIL, CI 77891, CI 74160",http://en.openbeautyfacts.org/images/products/326/385/590/9424/front.5.400.jpg
3263855909714,Dentifrice anti-tartre,"AQUA, SORBITOL, HYDRATED SILICA, PROPYLENE GLYCOL, TETRAPOTASSIUM PYROPHOSPHATE, DISODIUM PYROPHOSPHATE, PEG-32, UREA, SODIUM LAURYL SULFATE, AROMA, XANTHAN GUM, SODIUM FLUORIDE, SODIUM SACCHARIN, ZINC CHLORIDE, CI 77007, CI 77891",http://en.openbeautyfacts.org/images/products/326/385/590/9714/front.5.400.jpg
3263855930619,Gel douche bio parfum jasmin & fleur de tiaré,"AQUA, ANTHEMIS NOBILIS FLOWER EXTRACT, AMMONIUM LAURYL SULFATE, ALOE BARBADENSIS LEAF JUICE, COCAMIDOPROPYL BETAINE, DECYL GLUCOSIDE, GLYCERIN, BENZYL ALCOHOL, GLYCERYL OLEATE, COCO-GLUCOSIDE, PARFUM, GLYCERYL LAURATE, CITRIC ACID, LIMONENE, BENZOIC ACID, DEHYDROACETIC ACID, LINALOOL, SODIUM BENZOATE, POTASSIUM SORBATE, TOCOPHEROL, HYDROGENATED PALM GLYCERIDES CITRATE",http://en.openbeautyfacts.org/images/products/326/385/593/0619/front.5.400.jpg
3263855940731,Bain moussant parfum rose,"AQUA, SODIUM CHLORIDE, SODIUM LAURETH SULFATE, GLYCOL STEARATE, LAURETH-4, COCAMIDE MIPA, PARFUM, TETRASODIUM EDTA, 2-BROMO-2-NITROPROPANE-1,3-DIOL, CITRIC ACID, POTASSIUM SORBATE, CI 14720",http://en.openbeautyfacts.org/images/products/326/385/594/0731/front.5.400.jpg
3263855940830,Bain moussant douceur & soin,"AQUA, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, DISODIUM LAURETH SULFOCCINATE, COCAMIDOPROPYL BETAINE, PARFUM, PEG-4 RAPESEEDAMIDE, PEG-7 GLYCERYL COCOATE, COCOGLUCOSIDE, GLYCOL DISTEARATE, GLYCERIN, PROPYLENE GLYCOL, CITRONELLOL, BUTYLENE GLYCOL, PEG-40 HYDROGENATED CASTOR OIL, BENZYL ALCOHOL, LIMONENE, TETRASODIUM EDTA, SODIUM BENZOATE, CITRIC ACID, BUTYROSPERMUM PARKII BUTTER EXTRACT, METHYLCHLOROISOTHIAZOLINONE, POLYSORBATE-20, CYCNOCHES COOPERI EXTRACT, METHYLISOTHIAZOLINONE, POTASSIUM SORBATE, SODIUM HYDROXIDE, CI 17200, CI 42090",http://en.openbeautyfacts.org/images/products/326/385/594/0830/front.5.400.jpg
3263855948935,Gel douche homme dynamisant parfum tonique,"AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCERIN, PEG-7 GLYCERYL COCOATE, PARFUM, COCAMIDE MIPA, LAURETH-4, POLYQUATERNIUM-10, BENZYL ALCOHOL, TETRASODIUM EDTA, CITRIC ACID, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE, SODIUM HYDROXIDE, CI 42090.",http://en.openbeautyfacts.org/images/products/326/385/594/8935/front.6.400.jpg
3263855949413,Shampooing douche,"AQUA, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, LAURETH-3, GLYCOL DISTEARATE, PARFUM, LAURETH-4, COCAMIDOPROPYL BETAINE, CITRIC ACID, GLYCERIN, FORMIC ACID, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE",http://en.openbeautyfacts.org/images/products/326/385/594/9413/front.3.400.jpg
3263855952529,Gel douche Crème & Nutrition,"AQUA, SODIUM LAURETH SULFATE, GLYCERIN, COCAMIDOPROPYL BETAINE, LAURYL GLUCOSIDE, SODIUM CHLORIDE, PARFUM, PEG-7 GLYCERYL COCOATE, SODIUM BENZOATE, GLYCERYL OLEATE, COCO-GLUCOSIDE, STYRENE/ACRYLATES COPOLYMER, CITRIC ACID, COCONUT ACID, POLYQUATERNIUM-10, SODIUM HYDROXIDE, SODIUM ACETATE, ISOPROPYL ALCOHOL, TOCOPHEROL, HYDROGENATED PALM GLYCERIDES CITRATE",http://en.openbeautyfacts.org/images/products/326/385/595/2529/front.5.400.jpg
3263855959818,Gel douche extrait de lait d'amande,"aqua, sodium laureth sulfate, cocamidopropyl betaine, sorbitol, glycerin, laureth-3, sodium chloride, parfum, sodium styrene/acrylates copolymer, isopropyl palmitate, benzyl alcohol, tetrasodium EDTA, citric acid, sodium lauryl sulfate, potassium sorbate, prunus amygdalus dulcis oil, trideceth-7, TEA-lactate, urea,ceteareth-6, serine, sodium lactate, stearyl alcohol, lactic acid, sodium benzoate, methylchloroisothiazolinone, methylisothiazolinone, allantoin, sodium hydroxide.",
3263855981215,Savon à l'extrait de rhubarbe Leader Price,"SODIUM TALLOWATE, AQUA,  SODIUM COCOATE GLYCERIN,PARFUM, SODIUM CHLORIDE, SODIUM HYDROXIDE, HEXYL CINNAMAL, ETIDRONIC ACID, RHEUM RHAPONTICUM ROOT EXTRACT, PROPYLENE GLYCOL, CI 77891, CI 19140, CI 74260.                     ",
3263855988610,Savon de Marseille enrichi à l'huile d'olive,"SODIUM TALLOWATE, AQUA, SODIUM PALM PERNELATE or SODIUM COCOATE, GLYCERIN, PARFUM, SODIUM CHLORIDE, OLEA EUROPAEA FRUIT OIL, SODIUM HYDROXIDE, ETIDRONIC ACID, HEXYL CINNAMAL, LINALOOL, COUMARIN, EUGENOL, CITRAL, CI 77891, CI 77288, CI 77499.",
3263855988818,Savon dermatologique Visage & Corps,"SODIUM TALLOWATE, AQUA, SODIUM COCOATE, GLYCERIN, PARFUM, SODIUM CHLORIDE, SODIUM HYDROXIDE, PRUNUS AMYGDALUS, DULCIS OIL, ETIDRONIC ACID, BENZYL ALCOHOL, CI 77891",http://en.openbeautyfacts.org/images/products/326/385/598/8818/front.6.400.jpg
3263855989211,Savon écologique et biologique,"sodium palmate**, sodium cocoate**, aqua, glycerin**, sodium chloride, tetrasodium glutamate diacetate. **  ingrédients issus de l'agriculture biologique",
3263856042311,"Gel nettoyant mains, solution hydroalcoolique",ETHANOL (CAS n°64-17-5) à 69% (m/m).,
3263856042328,Gel nettoyant mains anti bactérien sans rinçage,ETHANOL (CAS n°64-17-5) à 69% (m/m).,http://en.openbeautyfacts.org/images/products/326/385/604/2328/front.5.400.jpg
3263856209318,80 lingettes pour bébé,"Aqua, PEG-40 Hydrogenated Castor Oil, Aloe Barbadensis, Chamomilla Recutita, Panthenol, Prunus Dulcis, Bisabolol, Tocopheryl Acetate, Profumo, Glycerin, Propylene Glycol, Ethyllhexyl Stearate, Disodium Cocoamphodiacetate, Phenoxyethanol, Polysorbate 20, Lactic Acid, Imidazolidinyl Urea, Sodium Methylparaben, Sodium Propylparaben.",http://en.openbeautyfacts.org/images/products/326/385/620/9318/front.8.400.jpg
3264680004032,Rêve de Miel - Crème Mains et Ongles ,"AQUA/WATER, COCOS NUCIFERA (COCONUT) OIL, DIMETHICONE, GLYCERIN, PENTYLENE GLYCOL, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, BEHENYL ALCOHOL, ARACHIDYL ALCOHOL, CETEARYL ALCOHOL, MEL/HONEY, PERSEA GRATISSIMA (AVOCADO) OIL, CERA ALBA/BEESWAX, TOCOPHEROL, PARFUM/FRAGRANCE, COCO-GLUCOSIDE, CAPRYLIC/CAPRIC TRIGLYCERIDE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL UNSAPONIFIABLES, TOCOPHERYL ACETATE, ARACHIDYL GLUCOSIDE, CARBOMER, GLYCINE SOJA (SOYBEAN) OIL, ETHYLHEXYLGLYCERIN, CAPRYLYL GLYCOL, ALLANTOIN, BUTYROSPERMUM PARKII (SHEA) BUTTER EXTRACT, 1,2-HEXANEDIOL, TETRASODIUM GLUTAMATE DIACETATE, SODIUM HYDROXIDE, ARGANIA SPINOSA KERNEL OIL, CALENDULA OFFICINALIS FLOWER EXTRACT, HORDEUM VULGARE CERA/SPENT GRAIN WAX, TROPOLONE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL [N2001/C].",
3264680004285,Gel douche fondant,"AQUA/WATER, SODIUM LAURYL SULFATE, GLYCERIN, CAPRYLYL/CAPRYL GLUCOSIDE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PARFUM/FRAGRANCE, PHENOXYETHANOL, GLUCONOLACTONE, SODIUM HYDROXIDE, SODIUM COCOAMPHOACETATE, LAURYL GLUCOSIDE, SODIUM BENZOATE, CITRIC ACID, TETRASODIUM EDTA, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM COCOYL GLUTAMATE, SODIUM LAURYL GLUCOSE CARBOXYLATE, CALCIUM GLUCONATE, CITRUS AURANTIUM DULCIS (ORANGE) FLOWER EXTRACT, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) FLOWER EXTRACT, TROPOLONE [N2102/A].",http://en.openbeautyfacts.org/images/products/326/468/000/4285/front.6.400.jpg
3264680004964,Gel douche multi-usages Nuxe men,"Aqua/Water, Sodium Lauryl Sulfate, Coco-Glucoside, Glycerin, Parfum/Fragrance, Sodium Cocoamphoacetate, Phenoxyethanol, Gluconolactone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Lauryl Glucoside, Sodium Cocoyl Glutamate, Sodium Hydroxide, Sodium Lauryl Glucose Carboxylate, Sodium Benzoate, Citric Acid, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Tetrasodium EDTA, 1,2-Hexanediol, Caprylylglycol, Glyceryl Oleate, Alcohol, Calcium Gluconate, Tropolone, Carpinus Betulus Bud Extract, Quercus Robur Bark Extract, Hydrogenated Palm Glycerides Citrate, Tocopherol, Limonene [N1905/A]",
3264680005206,Shampooing usage fréquent - Bio Beauté by Nuxe,"AQUA/WATER, SODIUM LAURYL SULFATE, GLYCERIN, COCO-GLUCOSIDE, INULIN, BABASSUAMIDOPROPYL BETAINE, GLYCERYL OLEATE, PARFUM/FRAGRANCE, BENZYL ALCOHOL, LIPPIA CITRIODORA LEAF EXTRACT, LEVULINIC ACID, CITRIC ACID, SODIUM LEVULINATE, HYDROLYZED SWEET ALMOND SEEDCAKE, PHYTIC ACID, DEHYDROACETIC ACID, BENZOIC ACID, SODIUM BENZOATE, HYDROGENATED PALM GLYCERIDES CITRATE, TOCOPHEROL, LIMONENE, CITRAL [N0358/C].",
3264680005893,Lait soyeux auto-bronzant corps,"AQUA/WATER, GLYCERIN, DIHYDROXYACETONE, PROPYLHEPTYL CAPRYLATE, PROPANEDIOL DICAPRYLATE, ARACHIDYL ALCOHOL, ERYTHRULOSE, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, HYDROGENATED COCONUT OIL, LAUROYL LYSINE, ORYZA SATIVA (RICE) HULL POWDER, PARFUM/FRAGRANCE, BEHENYL ALCOHOL, DIMETHICONE, TOCOPHEROL, CAPRYLOYL GLYCINE, EICHHORNIA CRASSIPES EXTRACT, SODIUM STEAROYL GLUTAMATE, ARACHIDYL GLUCOSIDE, XANTHAN GUM, CITRIC ACID, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, MICA, SODIUM HYDROXIDE, ETHYLCELLULOSE, CI 77891/TITANIUM DIOXIDE, DEHYDROACETIC ACID, DIMETHICONOL, INOSITOL, TETRASODIUM EDTA, POLYSORBATE 60, SORBITAN ISOSTEARATE, GLUCONOLACTONE, CETYL ALCOHOL, SODIUM BENZOATE, SODIUM CITRATE, FAGRAEA BERTEROANA FLOWER EXTRACT, BENZYL SALICYLATE, LIMONENE, LINALOOL, GERANIOL, CITRONELLOL [N2606/A].",
3264680010330,Soin anti-âge yeux rechargeur jeunesse et perfection,"DIMETHICONE, AQUA/WATER, DIMETHICONE CROSSPOLYMER, CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, SILICA, PEG/PPG-18/18 DIMETHICONE, BUTYLENE GLYCOL, GLYCERIN, CI 77891/TITANIUM DIOXIDE, PARFUM/FRAGRANCE, PHENOXYETHANOL, SODIUM CHLORIDE, ALBIZIA JULIBRISSIN BARK EXTRACT, MICA, DEHYDROACETIC ACID, SODIUM GLUCONATE, TRIETHOXYCAPRYLYLSILANE, CI 77492/IRON OXIDES, SODIUM HYALURONATE, METHICONE, LEPIDIUM MEYENII ROOT EXTRACT, THEOBROMA CACAO (COCOA) LEAF CELL EXTRACT, CI 77491/IRON OXIDES, PAPAVER RHOEAS PETAL EXTRACT, PASSIFLORA INCARNATA EXTRACT, BENZYL ALCOHOL, ANCHUSA ARVENSIS EXTRACT, TIN OXIDE, CALENDULA OFFICINALIS FLOWER EXTRACT, SODIUM BENZOATE, ARAUCARIA ANGUSTIFOLIA SEED EXTRACT, DARUTOSIDE [N2403/B]",
3266191023663,"Argile, dentifrice à l'argile verte ","Velay green clay, glycerin, aqua, salvia officinalis water bio, benzyl alcohol, salicylic acid, sorbic acid, xanthan gum, salvia officinalis oil bio, sodium chloride, potassium sorbate.",http://en.openbeautyfacts.org/images/products/326/619/102/3663/front.3.400.jpg
3267822113135,Shampooing neutralisant après coloration,"Aqua, Decyl glucoside, Laurdimonium hydroxypropyl hydrolyzed wheat protein, Dicocoylethyl hydroxyethylmonium methosulfate(and) propylene glycol, Coco-glucoside (and) glyceryl oleate, Hydroxycetyl Hydroxyethyl Dimonium Chloride,Citric acid,Propylene glycol(and)5-bromo-5-nitro-1,3-dioxane, Parfum, CI 27270, d-limonène",http://en.openbeautyfacts.org/images/products/326/782/211/3135/front.5.400.jpg
3267822213132,Shampooing douceur amande,"Sodium Laureth Sulfate, Aqua, Cocamide DEA, Sodium Chloride, Methylchloroisothiazolinone, Methylisothiazolinone, 2-bromo-2-nitropropane, Citric Acid, Dimethicone Copolyol, Parfum, CI 19140, CI 16255, CI 28440, CI 27270, CI 42080, Benzyl Benzoate",http://en.openbeautyfacts.org/images/products/326/782/221/3132/front.5.400.jpg
3267822363134,Shampooing Vanille,"Aqua, Sodium Laureth Sulfate, Cocamide DEA, Sodium Chloride, Coco Betaine, Parfum, Methylchloroisothiazolinone, Methylisothiazolinone, Citric Acid, CI 19140, CI 15985, CI 42051.",http://en.openbeautyfacts.org/images/products/326/782/236/3134/front.3.400.jpg
3267825513215,Huile décolorante ton sur ton,"Laureth 2 & ammonium oleate, aqua, alcohol, ammonia.",http://en.openbeautyfacts.org/images/products/326/782/551/3215/front.3.400.jpg
3270190134916,Bâtonnets,"embout 100% coton, tige en papier.",
3274871934024,Kenzo Homme Déodorant,"ALCOHOL, AQUA (WATER), TRIETHYL CITRATE, BUTYLENE GLYCOL, PARFUM (FRAGRANCE), BENZYL SALICYLATE, ETHYLHEXYLGLYCERIN, BUTYLPHENYL METHYLPROPIONAL,  BENZYL BENZOATE, LINALOOL, GERANIOL, CITRONELLOL, LIMONENE, BENZYL ALCOHOL, TOCOPHEROL, BHT.",
3274872280502,Dahlia divin,"Alcohol, parfum, aqua, linalool, limonene, benzyl salicylate, hexyl cinnamal, ethylhexyl methoxycinnamate, hydroxycitronellal, citronellol, diethylamino hydroxybenzoyl hexyl benzoate, alpha-isomethyl ionone, coumarin, BHT, citral, geraniol, benzyl benzoate, benzyl alcohol, garnesol, amyl cinnamal, tocopherol, CI 14700, CI 19140, CI 60730.",
3274872296138,Gentlemen Only Givenchy,"ALCOHOL, AQUA, PARFUM, LIMONENE, PEG-40 HYDROGENATED CASTOR OIL, LINALOOL, ETHYL-HEXYL METHOXYCINNAMATE, BUTYL METHOXYDIBENZOYL-METHANE, BUTYLENE GLYCOL DICAPRYIATE/DICAPRATE, BHT, CITRAL, EUGENOL, COUMARIN, METHYL 2-OCTY-NOATE, GERANIOL, CINNAMAL, FARNESOL, ISOEUGENOL, HYDROXYCITRONELLAL, TOCOPHEROL, CI 60730,CI 42090, CI 19140.",
3274872313187,Live irresistible eau de parfum,"alcohol, parfum, aqua, benzyl salicylate, ethylexyl methoxycinnamate, linalool, alpha-isomethyl ionone, limonene, citronellol, diethilamino hydroxybenzoyl hexyl benzoate, eugenol, coumarin, geraniol, butyl methoxydibenzoylmethane, butylene glycol dicaprylate/dicaprate, BHT, benzyl benzoate, citral, tocopherol, benzyl alcohol, CI 14700, CI 19140, CI 60730",
3282770014112,Crème réparatrice Dermalibour+,"Water (aqua), mineral oil (paraffinum liquidum), caprylic/capric triglyceride, glycerin, hydro-genated vegetable oil, zinc oxide, PEG-30 dipoly-hydroxystearate, propylene glycoln, PEG-22 dodecyl glycol copolymer, avena sativa (oat) leaf/stem extract (avena sativa leaf/stem extract), copper sulfate, magnesium sulfate, zinc sulfate",
